"Text","label"
"I know youâ€™re extremely confused and trying to be insulting. However Iâ€™m definitely not a raghead, explosive vest wearing, goat fucking, ayatollah. Sorry to disappoint. Also Iâ€™m in America. At least try to be correct in your failing attempts to insult me.",1
"ğŸ˜‚ Mhm you keep on getting that brain shrinking Chinese virus. ğŸ‘ğŸ»",1
"6 million batches of cookies in 5 years baked in 5 differnt kitchens with 15 ovens how long does it take for cookie monster to make 6 million batches of cookies? Certainly wouldn't be 5 years. The math doesn't seem to add up",1
"I wish we can round up all the illegal aliens and throw them back over the damn wall! And seal up where it is open, but before that we send the Democrats and Rinos that want them here and they can go live where they came from!",1
"white people need to sit down for this one bcs ppl who are getting pressed over south asian peeps asking for more poc characters are usually white like why are you crackers speaking over them ğŸ˜•",1
"How could you become a gay thereby defiling Allaah's injuctions? Homosexuals are worst than filthy animals. Your Lord holds you in high regard but you degrade yourself lower than the lowest. May guide us and all the homosexuals out there.",1
"I fucking hate those filthy niggers god damn stupid fucking monkeys",1
"I really hate faggots like him pretending to know the eternal truth of foods and then saying basic shit like ""eat eggs"". That's why people are searching for different products and the ""evil health industry"" is just giving them alternatives.",1
"I fucking hate niggers",1
"No, it's not. It's demanding people lie. Parents tell their children to stay away from strange men and to go to a woman if they're lost/need help. Now we're trying to force children to believe 6' men with a beard are women. It's stupid and dangerous.",1
"When your nation has been stolen out from under you by an international jewish cabal, you're not getting the nation you deserve. You're getting the nation that jews have forced on you.",1
"This poor doggo getting slammed with rockets, NiggeRs have no fucking dignity.",1
"I hate fags Iâ€™m straight",1
"No, pedophiles and homos are disgusting mfs.",1
"Yes and our government you notice is only bringing over illegal men between the ages of 18 and 25. I think thereâ€™s a reason theyâ€™re bringing them over, and thatâ€™s to fight us.",1
"#Tranny",1
"Irish vs Retarded",1
"Greta is a retard and her parents should stand trial.",1
"""N-n-NIGGER! Darkie! Porch Monkey! Cotton Picker! Moon cricket!""
""...""
""JIGABOO! SAMBO! KNUCKLE-DRAGGER! PAVEMENT APE!""
*collapses and dies on account of genetic predisposition to heart disease*",1
"You don't know wars, you haven't seen real wars we fought soviet Union and Americans and dirty animals zionists Jews, you all cows worshippers u don't need much to kill u",1
"Fucked up faggots",1
"Camel jockeyâ€™s",1
"@PSYIsKing
wow another dumbass fanboy faggot. You must be Asian haha Asians are morons.",1
"A tranny is a disguise. Nothing more, nothing less.",1
"i said if shooting someone is the only way you kill / have killed / know how to kill i said you aint no real killer your a fantasy leaguge video game nerd faggot",1
"Lgbtq people dont deserve rights",1
"I demand we create more loony bins and put every homeless or psycho person in them.",1
"Goodbye retarded alphabet soup pride month ğŸ–•ğŸ¼ Hellooo Beautiful American Pride month ğŸ’ªğŸ¼ğŸ‡ºğŸ‡¸",1
"the fucking homosexual mexicans imported straight over the border at 10,000 a day is what i hear fucking socks i dropped all my fucking socks off on the side of the road crazy elons talking about socks n shit maybe thats a sign to go where i fucking",1
"ANYWAY YOU MIDDLE AGE WOMEN AND DAUGHTERS ARE SO HOMOS. YACK. DISGUSTING. SORRY BUT YOU ARE SICK IN THE HEAD. YOUR NEVER ENDING HIDING BEHIND PEOPLE. JESUS WHAT THEY DID TO YOU. I STILL CAN'T BELIEVE. IT'S AN IMPOSSIBLE TASK. SOME OF THE PEOPLE UPSTAIRS DESTROYED LITERALLY",1
"When youâ€™ve had 4 vaccines, have Covid and blaming the unvaccinated, claiming the vaccines is why youâ€™re going to get through it and mask are needed all the while the unvaccinated arenâ€™t sick, never got sick and donâ€™t wear masksâ€¦. Youâ€™re a fâ€™kn retard.",1
"#Raghead",1
"Greta is a retard and her parents should stand trial.",1
"Shut the fuck up.
SSR is gay fag",1
"The transgender cult/religion.",1
"Oh yes, now show the club life, junkies and alcoholics drinking beers below 16 storeys buildings. Amount of undocumented migrants roaming around and trying to rape children and women.
Gopniks listening to shit rap etc.
Any fucking city that's not in top 3 is a dump.",1
"Holy fuck asains cant drive",1
"This faggot cook talks about how the zelensky regime treat's the ordinary #Ukrainian troops badly to those of the #Azov Nazi militants",1
"It is for American. We don't do raghead prayers.",1
"Black people are the worst lmao fuck you Tony, you coon boy watermelon eating chicken loving slave tar baby porch monkey lookin mf",1
"That fat Wetback B is wielding the n word too GD freely for me. Yep I said it...if she can say what she said then so tf can I.",1
"Fucking niggers, go back to Famineland",1
"Their plan to let their new, illegal immigrants, vote will be ruined. At least celebs van get cheap babysitters and nannies.",1
"Imma be off twitter for today
Happy 4th
Fuck krauts",1
"SHUT THE FUCK UP FAGGOTS",1
"Arabs in Turkey are dirty.",1
"i fucking hate the DISGUSTING HOMOS. I CANT DEAL WITH THIS ANYMORE!! I THINK @yaexiei
IS A HOMO AND ITS SO SCARY PLS STOP BEING GAY ITS A SIN!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1
"NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER I'm not a big fan of the jews NIGGER NIGGER",1
"after they wipe out the fags they need to wipe out yall cotton pickers too. yall ruined our REAL presidents run with your stupid ""equality"" bullshit. all of you should be used as slaves and lynched all over again to learn your damn lesson about your place.#bluelivesmatter",1
"What is called? The great replacement? We have that shit here too, too many sandniggers",1
"I have a problem with male homos. Anal sex is dangerous and disgusting. Paired with their promiscuity, they are a biohazard, and generally unstable people with a lot of mental health comorbidity.",1
"It should be legal to shoot cotton pickers when they behave like that.",1
"Guess what I will never do ben? Never call her ""Elliot"". Because that's not her name. Her name is Ellen page. Big fan of yours btw Ben",1
"jim acosta is one huge faggot, anybody kill him yet?",1
"People who put pronouns in bios suffer from mental illness. That kind of stuff isn't cool. That's why the retards are running things. Because of stupid people putting stupid people in charge. I siad what I said and I stand by in 100%",1
"He was a tranny wearing a dressâ€¦ to shoot people in",1
"Ø£Ø¯Ø¹Ùˆ Ø¬Ù…ÙŠØ¹ Ù…Ø­Ø§Ø±Ø¨Ø© Ø§Ù„Ø´ÙˆØ§Ø° ÙˆØ¹Ø¯Ù… Ø§Ø­ØªØ±Ø§Ù…Ù‡Ù… Ù„Ø§Ù†Ù‡Ù… ÙŠÙ†Ø´Ø±ÙˆÙ† Ø§Ù„ÙˆØ¨Ø§Ø¡ ÙˆØ§Ù„Ø¯Ù…Ø§Ø± Ø§Ù„Ø§Ø¬ØªÙ…Ø§Ø¹ÙŠ I call on the whole world to fight these filthy homosexuals and disrespect them because they are perverts spreading the epidemic and social destruction. We must protect our planet from them.",1
"Ok I get that, that sentence was confusing to me.
Well deffo no one own shit when they invest in basically retards that donâ€™t or canâ€™t function as a business and they hold the $$$",1
"SHUT YOUR FAGGOT ASS",1
"They're all gay don't deserve respect I identify as straight, gay shouldn't exist #hyhitler",1
"See The Fanatic Barberic Muslims Fucking The Education System in Forceful Ways
You FUCKING HINDU Fools Wake Up Before It is too late
See the News
IMMEDIATELY BOYCOTT ALL MUSLIMS
ON FRONTS
FUCK THEM TO LEARN
TO LIVE IN OUR COUNTRY 'S WAY
NOT BARBERIC ISLAMIC WAY",1
"Fucking traitors are u and the mrs.
Go back to your shit hole country",1
"There would have been far more honor/authenticity if she stayed a flaming lesbian, rather than cause this unspeakable mutilation...",1
"That's Ellen Page, and she's a woman. There is no such thing as an Elliot Page.",1
"People today...if we were living 80 years ago. We need to trade with Germany or we will lose money, and those stupid Jews will just not shut up about concentration camps.",1
"I want an ALL BLACK Government. #100 #blm #blackgovernment and I want an all black #SupremeCourt but minus that #douchecracker thatâ€™s already there and thinks heâ€™s #black. Give someone else the wheel #cracker !",1
"Ellen page is as ugly a dude as she was a chick. Now she ain't got tits.",1
"Every one should read this so they know what scum the Russian soldiers are you can not even call them animals they are just Russians",1
"i was being srs abt urs tho u r an emo fag",1
"I got an e-mail from some fuckin' ASSHOLE RAGHEAD over at www DOT tits asses and dicks dot com.",1
"Catholics are the worst child.molesters. all it takes is a hail Mary to another child molester.",1
